"","worktime","sector","sex","isced11","country","Year","Total"
"548","FT","PRIV","M","ED54","LV","2005",NA
"549","FT","PRIV","M","ED54","ME","2005",NA
"550","FT","PRIV","M","ED54","MK","2005",NA
"551","FT","PRIV","M","ED54","MT","2005",NA
"552","FT","PRIV","M","ED54","NL","2005",NA
"553","FT","PRIV","M","ED54","NO","2005",NA
"554","FT","PRIV","M","ED54","PL","2005",NA
"555","FT","PRIV","M","ED54","PT","2005",NA
"556","FT","PRIV","M","ED54","RO","2005",NA
"557","FT","PRIV","M","ED54","RS","2005",NA
"558","FT","PRIV","M","ED54","SE","2005",NA
"559","FT","PRIV","M","ED54","SI","2005",NA
"560","FT","PRIV","M","ED54","SK","2005",NA
"561","FT","PRIV","M","ED54","TR","2005",NA
"562","FT","PRIV","M","ED54","UK","2005",NA
"563","FT","PRIV","M","ED55","AT","2005",NA
"564","FT","PRIV","M","ED55","BE","2005",NA
"565","FT","PRIV","M","ED55","BG","2005",NA
"566","FT","PRIV","M","ED55","CH","2005",NA
"567","FT","PRIV","M","ED55","CY","2005",NA
"568","FT","PRIV","M","ED55","CZ","2005",NA
"569","FT","PRIV","M","ED55","DE","2005",NA
"570","FT","PRIV","M","ED55","DK","2005",NA
"571","FT","PRIV","M","ED55","EE","2005",NA
"572","FT","PRIV","M","ED55","EL","2005",NA
"573","FT","PRIV","M","ED55","ES","2005",NA
"576","FT","PRIV","M","ED55","FI","2005",NA
"577","FT","PRIV","M","ED55","FR","2005",NA
"578","FT","PRIV","M","ED55","HR","2005",NA
"579","FT","PRIV","M","ED55","HU","2005",NA
"580","FT","PRIV","M","ED55","IE","2005",NA
"581","FT","PRIV","M","ED55","IS","2005",NA
"582","FT","PRIV","M","ED55","IT","2005",NA
"583","FT","PRIV","M","ED55","LI","2005",NA
"584","FT","PRIV","M","ED55","LT","2005",NA
"585","FT","PRIV","M","ED55","LU","2005",NA
"586","FT","PRIV","M","ED55","LV","2005",NA
"587","FT","PRIV","M","ED55","ME","2005",NA
"588","FT","PRIV","M","ED55","MK","2005",NA
"589","FT","PRIV","M","ED55","MT","2005",NA
"590","FT","PRIV","M","ED55","NL","2005",NA
"591","FT","PRIV","M","ED55","NO","2005",NA
"592","FT","PRIV","M","ED55","PL","2005",NA
"593","FT","PRIV","M","ED55","PT","2005",NA
"594","FT","PRIV","M","ED55","RO","2005",NA
"595","FT","PRIV","M","ED55","RS","2005",NA
"596","FT","PRIV","M","ED55","SE","2005",NA
"597","FT","PRIV","M","ED55","SI","2005",NA
"598","FT","PRIV","M","ED55","SK","2005",NA
"599","FT","PRIV","M","ED55","TR","2005",NA
"600","FT","PRIV","M","ED55","UK","2005",NA
"601","FT","PRIV","M","ED5SW","AT","2005",NA
"602","FT","PRIV","M","ED5SW","BE","2005",NA
"603","FT","PRIV","M","ED5SW","BG","2005",NA
"604","FT","PRIV","M","ED5SW","CH","2005",NA
"605","FT","PRIV","M","ED5SW","CY","2005",NA
"606","FT","PRIV","M","ED5SW","CZ","2005",NA
"607","FT","PRIV","M","ED5SW","DE","2005",NA
"608","FT","PRIV","M","ED5SW","DK","2005",NA
"609","FT","PRIV","M","ED5SW","EE","2005",NA
"610","FT","PRIV","M","ED5SW","EL","2005",NA
"611","FT","PRIV","M","ED5SW","ES","2005",NA
"614","FT","PRIV","M","ED5SW","FI","2005",NA
"615","FT","PRIV","M","ED5SW","FR","2005",NA
"616","FT","PRIV","M","ED5SW","HR","2005",NA
"617","FT","PRIV","M","ED5SW","HU","2005",NA
"618","FT","PRIV","M","ED5SW","IE","2005",NA
"619","FT","PRIV","M","ED5SW","IS","2005",NA
"620","FT","PRIV","M","ED5SW","IT","2005",NA
"621","FT","PRIV","M","ED5SW","LI","2005",NA
"622","FT","PRIV","M","ED5SW","LT","2005",NA
"623","FT","PRIV","M","ED5SW","LU","2005",NA
"624","FT","PRIV","M","ED5SW","LV","2005",NA
"625","FT","PRIV","M","ED5SW","ME","2005",NA
"626","FT","PRIV","M","ED5SW","MK","2005",NA
"627","FT","PRIV","M","ED5SW","MT","2005",NA
"628","FT","PRIV","M","ED5SW","NL","2005",NA
"629","FT","PRIV","M","ED5SW","NO","2005",NA
"630","FT","PRIV","M","ED5SW","PL","2005",NA
"631","FT","PRIV","M","ED5SW","PT","2005",NA
"632","FT","PRIV","M","ED5SW","RO","2005",NA
"633","FT","PRIV","M","ED5SW","RS","2005",NA
"634","FT","PRIV","M","ED5SW","SE","2005",NA
"635","FT","PRIV","M","ED5SW","SI","2005",NA
"636","FT","PRIV","M","ED5SW","SK","2005",NA
"637","FT","PRIV","M","ED5SW","TR","2005",NA
"638","FT","PRIV","M","ED5SW","UK","2005",NA
"639","FT","PRIV","M","ED6","AT","2005",NA
"640","FT","PRIV","M","ED6","BE","2005",NA
"641","FT","PRIV","M","ED6","BG","2005",NA
"642","FT","PRIV","M","ED6","CH","2005",NA
"643","FT","PRIV","M","ED6","CY","2005",NA
"644","FT","PRIV","M","ED6","CZ","2005",NA
"645","FT","PRIV","M","ED6","DE","2005",NA
"646","FT","PRIV","M","ED6","DK","2005",NA
"647","FT","PRIV","M","ED6","EE","2005",NA
"648","FT","PRIV","M","ED6","EL","2005",NA
"649","FT","PRIV","M","ED6","ES","2005",NA
"652","FT","PRIV","M","ED6","FI","2005",NA
"653","FT","PRIV","M","ED6","FR","2005",NA
"654","FT","PRIV","M","ED6","HR","2005",NA
"655","FT","PRIV","M","ED6","HU","2005",NA
"656","FT","PRIV","M","ED6","IE","2005",NA
"657","FT","PRIV","M","ED6","IS","2005",NA
"658","FT","PRIV","M","ED6","IT","2005",NA
"659","FT","PRIV","M","ED6","LI","2005",NA
"660","FT","PRIV","M","ED6","LT","2005",NA
"661","FT","PRIV","M","ED6","LU","2005",NA
"662","FT","PRIV","M","ED6","LV","2005",NA
"663","FT","PRIV","M","ED6","ME","2005",NA
"664","FT","PRIV","M","ED6","MK","2005",NA
"665","FT","PRIV","M","ED6","MT","2005",NA
"666","FT","PRIV","M","ED6","NL","2005",NA
"667","FT","PRIV","M","ED6","NO","2005",NA
"668","FT","PRIV","M","ED6","PL","2005",NA
"669","FT","PRIV","M","ED6","PT","2005",NA
"670","FT","PRIV","M","ED6","RO","2005",NA
"671","FT","PRIV","M","ED6","RS","2005",NA
"672","FT","PRIV","M","ED6","SE","2005",NA
"673","FT","PRIV","M","ED6","SI","2005",NA
"674","FT","PRIV","M","ED6","SK","2005",NA
"675","FT","PRIV","M","ED6","TR","2005",NA
"676","FT","PRIV","M","ED6","UK","2005",NA
"677","FT","PRIV","M","ED64","AT","2005",NA
"678","FT","PRIV","M","ED64","BE","2005",NA
"679","FT","PRIV","M","ED64","BG","2005",NA
"680","FT","PRIV","M","ED64","CH","2005",NA
"681","FT","PRIV","M","ED64","CY","2005",NA
"682","FT","PRIV","M","ED64","CZ","2005",NA
"683","FT","PRIV","M","ED64","DE","2005",NA
"684","FT","PRIV","M","ED64","DK","2005",NA
"685","FT","PRIV","M","ED64","EE","2005",NA
"686","FT","PRIV","M","ED64","EL","2005",NA
"687","FT","PRIV","M","ED64","ES","2005",NA
"688","FT","PRIV","M","ED64","FI","2005",NA
"689","FT","PRIV","M","ED64","FR","2005",NA
"690","FT","PRIV","M","ED64","HR","2005",NA
"691","FT","PRIV","M","ED64","HU","2005",NA
"692","FT","PRIV","M","ED64","IE","2005",NA
"693","FT","PRIV","M","ED64","IS","2005",NA
"694","FT","PRIV","M","ED64","IT","2005",NA
"695","FT","PRIV","M","ED64","LI","2005",NA
"696","FT","PRIV","M","ED64","LT","2005",NA
"697","FT","PRIV","M","ED64","LU","2005",NA
"698","FT","PRIV","M","ED64","LV","2005",NA
"699","FT","PRIV","M","ED64","ME","2005",NA
"700","FT","PRIV","M","ED64","MK","2005",NA
"701","FT","PRIV","M","ED64","MT","2005",NA
"702","FT","PRIV","M","ED64","NL","2005",NA
"703","FT","PRIV","M","ED64","NO","2005",NA
"704","FT","PRIV","M","ED64","PL","2005",NA
"705","FT","PRIV","M","ED64","PT","2005",NA
"706","FT","PRIV","M","ED64","RO","2005",NA
"707","FT","PRIV","M","ED64","RS","2005",NA
"708","FT","PRIV","M","ED64","SE","2005",NA
"709","FT","PRIV","M","ED64","SI","2005",NA
"710","FT","PRIV","M","ED64","SK","2005",NA
"711","FT","PRIV","M","ED64","TR","2005",NA
"712","FT","PRIV","M","ED64","UK","2005",NA
"713","FT","PRIV","M","ED65","AT","2005",NA
"714","FT","PRIV","M","ED65","BE","2005",NA
"715","FT","PRIV","M","ED65","BG","2005",NA
"716","FT","PRIV","M","ED65","CH","2005",NA
"717","FT","PRIV","M","ED65","CY","2005",NA
"718","FT","PRIV","M","ED65","CZ","2005",NA
"719","FT","PRIV","M","ED65","DE","2005",NA
"720","FT","PRIV","M","ED65","DK","2005",NA
"721","FT","PRIV","M","ED65","EE","2005",NA
"722","FT","PRIV","M","ED65","EL","2005",NA
"723","FT","PRIV","M","ED65","ES","2005",NA
"724","FT","PRIV","M","ED65","FI","2005",NA
"725","FT","PRIV","M","ED65","FR","2005",NA
"726","FT","PRIV","M","ED65","HR","2005",NA
"727","FT","PRIV","M","ED65","HU","2005",NA
"728","FT","PRIV","M","ED65","IE","2005",NA
"729","FT","PRIV","M","ED65","IS","2005",NA
"730","FT","PRIV","M","ED65","IT","2005",NA
"731","FT","PRIV","M","ED65","LI","2005",NA
"732","FT","PRIV","M","ED65","LT","2005",NA
"733","FT","PRIV","M","ED65","LU","2005",NA
"734","FT","PRIV","M","ED65","LV","2005",NA
"735","FT","PRIV","M","ED65","ME","2005",NA
"736","FT","PRIV","M","ED65","MK","2005",NA
"737","FT","PRIV","M","ED65","MT","2005",NA
"738","FT","PRIV","M","ED65","NL","2005",NA
"739","FT","PRIV","M","ED65","NO","2005",NA
"740","FT","PRIV","M","ED65","PL","2005",NA
"741","FT","PRIV","M","ED65","PT","2005",NA
"742","FT","PRIV","M","ED65","RO","2005",NA
"743","FT","PRIV","M","ED65","RS","2005",NA
"744","FT","PRIV","M","ED65","SE","2005",NA
"745","FT","PRIV","M","ED65","SI","2005",NA
"746","FT","PRIV","M","ED65","SK","2005",NA
"747","FT","PRIV","M","ED65","TR","2005",NA
"748","FT","PRIV","M","ED65","UK","2005",NA
"749","FT","PRIV","M","ED7","AT","2005",NA
"750","FT","PRIV","M","ED7","BE","2005",NA
"751","FT","PRIV","M","ED7","BG","2005",NA
"752","FT","PRIV","M","ED7","CH","2005",NA
"753","FT","PRIV","M","ED7","CY","2005",NA
"754","FT","PRIV","M","ED7","CZ","2005",NA
"755","FT","PRIV","M","ED7","DE","2005",NA
"756","FT","PRIV","M","ED7","DK","2005",NA
"757","FT","PRIV","M","ED7","EE","2005",NA
"758","FT","PRIV","M","ED7","EL","2005",NA
"759","FT","PRIV","M","ED7","ES","2005",NA
"762","FT","PRIV","M","ED7","FI","2005",NA
"763","FT","PRIV","M","ED7","FR","2005",NA
"764","FT","PRIV","M","ED7","HR","2005",NA
"765","FT","PRIV","M","ED7","HU","2005",NA
"766","FT","PRIV","M","ED7","IE","2005",NA
"767","FT","PRIV","M","ED7","IS","2005",NA
"768","FT","PRIV","M","ED7","IT","2005",NA
"769","FT","PRIV","M","ED7","LI","2005",NA
"770","FT","PRIV","M","ED7","LT","2005",NA
"771","FT","PRIV","M","ED7","LU","2005",NA
"772","FT","PRIV","M","ED7","LV","2005",NA
"773","FT","PRIV","M","ED7","ME","2005",NA
"774","FT","PRIV","M","ED7","MK","2005",NA
"775","FT","PRIV","M","ED7","MT","2005",NA
"776","FT","PRIV","M","ED7","NL","2005",NA
"777","FT","PRIV","M","ED7","NO","2005",NA
"778","FT","PRIV","M","ED7","PL","2005",NA
"779","FT","PRIV","M","ED7","PT","2005",NA
"780","FT","PRIV","M","ED7","RO","2005",NA
"781","FT","PRIV","M","ED7","RS","2005",NA
"782","FT","PRIV","M","ED7","SE","2005",NA
"783","FT","PRIV","M","ED7","SI","2005",NA
"784","FT","PRIV","M","ED7","SK","2005",NA
"785","FT","PRIV","M","ED7","TR","2005",NA
"786","FT","PRIV","M","ED7","UK","2005",NA
"787","FT","PRIV","M","ED74","AT","2005",NA
"788","FT","PRIV","M","ED74","BE","2005",NA
"789","FT","PRIV","M","ED74","BG","2005",NA
"790","FT","PRIV","M","ED74","CH","2005",NA
"791","FT","PRIV","M","ED74","CY","2005",NA
"792","FT","PRIV","M","ED74","CZ","2005",NA
"793","FT","PRIV","M","ED74","DE","2005",NA
"794","FT","PRIV","M","ED74","DK","2005",NA
"795","FT","PRIV","M","ED74","EE","2005",NA
"796","FT","PRIV","M","ED74","EL","2005",NA
"797","FT","PRIV","M","ED74","ES","2005",NA
"798","FT","PRIV","M","ED74","FI","2005",NA
"799","FT","PRIV","M","ED74","FR","2005",NA
"800","FT","PRIV","M","ED74","HR","2005",NA
"801","FT","PRIV","M","ED74","HU","2005",NA
"802","FT","PRIV","M","ED74","IE","2005",NA
"803","FT","PRIV","M","ED74","IS","2005",NA
"804","FT","PRIV","M","ED74","IT","2005",NA
"805","FT","PRIV","M","ED74","LI","2005",NA
"806","FT","PRIV","M","ED74","LT","2005",NA
"807","FT","PRIV","M","ED74","LU","2005",NA
"808","FT","PRIV","M","ED74","LV","2005",NA
"809","FT","PRIV","M","ED74","ME","2005",NA
"810","FT","PRIV","M","ED74","MK","2005",NA
"811","FT","PRIV","M","ED74","MT","2005",NA
"812","FT","PRIV","M","ED74","NL","2005",NA
"813","FT","PRIV","M","ED74","NO","2005",NA
"814","FT","PRIV","M","ED74","PL","2005",NA
"815","FT","PRIV","M","ED74","PT","2005",NA
"816","FT","PRIV","M","ED74","RO","2005",NA
"817","FT","PRIV","M","ED74","RS","2005",NA
"818","FT","PRIV","M","ED74","SE","2005",NA
"819","FT","PRIV","M","ED74","SI","2005",NA
"820","FT","PRIV","M","ED74","SK","2005",NA
"821","FT","PRIV","M","ED74","TR","2005",NA
"822","FT","PRIV","M","ED74","UK","2005",NA
"823","FT","PRIV","M","ED75","AT","2005",NA
"824","FT","PRIV","M","ED75","BE","2005",NA
"825","FT","PRIV","M","ED75","BG","2005",NA
"826","FT","PRIV","M","ED75","CH","2005",NA
"827","FT","PRIV","M","ED75","CY","2005",NA
"828","FT","PRIV","M","ED75","CZ","2005",NA
"829","FT","PRIV","M","ED75","DE","2005",NA
"830","FT","PRIV","M","ED75","DK","2005",NA
"831","FT","PRIV","M","ED75","EE","2005",NA
"832","FT","PRIV","M","ED75","EL","2005",NA
"833","FT","PRIV","M","ED75","ES","2005",NA
"834","FT","PRIV","M","ED75","FI","2005",NA
"835","FT","PRIV","M","ED75","FR","2005",NA
"836","FT","PRIV","M","ED75","HR","2005",NA
"837","FT","PRIV","M","ED75","HU","2005",NA
"838","FT","PRIV","M","ED75","IE","2005",NA
"839","FT","PRIV","M","ED75","IS","2005",NA
"840","FT","PRIV","M","ED75","IT","2005",NA
"841","FT","PRIV","M","ED75","LI","2005",NA
"842","FT","PRIV","M","ED75","LT","2005",NA
"843","FT","PRIV","M","ED75","LU","2005",NA
"844","FT","PRIV","M","ED75","LV","2005",NA
"845","FT","PRIV","M","ED75","ME","2005",NA
"846","FT","PRIV","M","ED75","MK","2005",NA
"847","FT","PRIV","M","ED75","MT","2005",NA
"848","FT","PRIV","M","ED75","NL","2005",NA
"849","FT","PRIV","M","ED75","NO","2005",NA
"850","FT","PRIV","M","ED75","PL","2005",NA
"851","FT","PRIV","M","ED75","PT","2005",NA
"852","FT","PRIV","M","ED75","RO","2005",NA
"853","FT","PRIV","M","ED75","RS","2005",NA
"854","FT","PRIV","M","ED75","SE","2005",NA
"855","FT","PRIV","M","ED75","SI","2005",NA
"856","FT","PRIV","M","ED75","SK","2005",NA
"857","FT","PRIV","M","ED75","TR","2005",NA
"858","FT","PRIV","M","ED75","UK","2005",NA
"859","FT","PRIV","M","ED8","AT","2005",NA
"860","FT","PRIV","M","ED8","BE","2005",NA
"861","FT","PRIV","M","ED8","BG","2005",NA
"862","FT","PRIV","M","ED8","CH","2005",NA
"863","FT","PRIV","M","ED8","CY","2005",NA
"864","FT","PRIV","M","ED8","CZ","2005",NA
"865","FT","PRIV","M","ED8","DE","2005",NA
"866","FT","PRIV","M","ED8","DK","2005",NA
"867","FT","PRIV","M","ED8","EE","2005",NA
"868","FT","PRIV","M","ED8","EL","2005",NA
"869","FT","PRIV","M","ED8","ES","2005",NA
"872","FT","PRIV","M","ED8","FI","2005",NA
"873","FT","PRIV","M","ED8","FR","2005",NA
"874","FT","PRIV","M","ED8","HR","2005",NA
"875","FT","PRIV","M","ED8","HU","2005",NA
"876","FT","PRIV","M","ED8","IE","2005",NA
"877","FT","PRIV","M","ED8","IS","2005",NA
"878","FT","PRIV","M","ED8","IT","2005",NA
"879","FT","PRIV","M","ED8","LI","2005",NA
"880","FT","PRIV","M","ED8","LT","2005",NA
"881","FT","PRIV","M","ED8","LU","2005",NA
"882","FT","PRIV","M","ED8","LV","2005",NA
"883","FT","PRIV","M","ED8","ME","2005",NA
"884","FT","PRIV","M","ED8","MK","2005",NA
"885","FT","PRIV","M","ED8","MT","2005",NA
"886","FT","PRIV","M","ED8","NL","2005",NA
"887","FT","PRIV","M","ED8","NO","2005",NA
"888","FT","PRIV","M","ED8","PL","2005",NA
"889","FT","PRIV","M","ED8","PT","2005",NA
"890","FT","PRIV","M","ED8","RO","2005",NA
"891","FT","PRIV","M","ED8","RS","2005",NA
"892","FT","PRIV","M","ED8","SE","2005",NA
"893","FT","PRIV","M","ED8","SI","2005",NA
"894","FT","PRIV","M","ED8","SK","2005",NA
"895","FT","PRIV","M","ED8","TR","2005",NA
"896","FT","PRIV","M","ED8","UK","2005",NA
"1345","FT","PRIV_DEP","F","ED5","AT","2005",NA
"1346","FT","PRIV_DEP","F","ED5","BE","2005",NA
"1347","FT","PRIV_DEP","F","ED5","BG","2005",NA
"1348","FT","PRIV_DEP","F","ED5","CH","2005",NA
"1349","FT","PRIV_DEP","F","ED5","CY","2005",NA
"1350","FT","PRIV_DEP","F","ED5","CZ","2005",NA
"1351","FT","PRIV_DEP","F","ED5","DE","2005",NA
"1352","FT","PRIV_DEP","F","ED5","DK","2005",NA
"1353","FT","PRIV_DEP","F","ED5","EE","2005",NA
"1354","FT","PRIV_DEP","F","ED5","EL","2005",NA
"1355","FT","PRIV_DEP","F","ED5","ES","2005",NA
"1356","FT","PRIV_DEP","F","ED5","FI","2005",NA
"1357","FT","PRIV_DEP","F","ED5","FR","2005",NA
"1358","FT","PRIV_DEP","F","ED5","HR","2005",NA
"1359","FT","PRIV_DEP","F","ED5","HU","2005",NA
"1360","FT","PRIV_DEP","F","ED5","IE","2005",NA
"1361","FT","PRIV_DEP","F","ED5","IS","2005",NA
"1362","FT","PRIV_DEP","F","ED5","IT","2005",NA
"1363","FT","PRIV_DEP","F","ED5","LI","2005",NA
"1364","FT","PRIV_DEP","F","ED5","LT","2005",NA
"1365","FT","PRIV_DEP","F","ED5","LU","2005",NA
"1366","FT","PRIV_DEP","F","ED5","LV","2005",NA
"1367","FT","PRIV_DEP","F","ED5","ME","2005",NA
"1368","FT","PRIV_DEP","F","ED5","MK","2005",NA
"1369","FT","PRIV_DEP","F","ED5","MT","2005",NA
"1370","FT","PRIV_DEP","F","ED5","NL","2005",NA
"1371","FT","PRIV_DEP","F","ED5","NO","2005",NA
"1372","FT","PRIV_DEP","F","ED5","PL","2005",NA
"1373","FT","PRIV_DEP","F","ED5","PT","2005",NA
"1374","FT","PRIV_DEP","F","ED5","RO","2005",NA
"1375","FT","PRIV_DEP","F","ED5","RS","2005",NA
"1376","FT","PRIV_DEP","F","ED5","SE","2005",NA
"1377","FT","PRIV_DEP","F","ED5","SI","2005",NA
"1378","FT","PRIV_DEP","F","ED5","SK","2005",NA
"1379","FT","PRIV_DEP","F","ED5","TR","2005",NA
"1380","FT","PRIV_DEP","F","ED5","UK","2005",NA
"1381","FT","PRIV_DEP","F","ED5-8","AT","2005",NA
"1382","FT","PRIV_DEP","F","ED5-8","BE","2005",NA
"1383","FT","PRIV_DEP","F","ED5-8","BG","2005",NA
"1384","FT","PRIV_DEP","F","ED5-8","CH","2005",NA
"1385","FT","PRIV_DEP","F","ED5-8","CY","2005",NA
"1386","FT","PRIV_DEP","F","ED5-8","CZ","2005",NA
"1387","FT","PRIV_DEP","F","ED5-8","DE","2005",NA
"1388","FT","PRIV_DEP","F","ED5-8","DK","2005",NA
"1389","FT","PRIV_DEP","F","ED5-8","EE","2005",NA
"1390","FT","PRIV_DEP","F","ED5-8","EL","2005",NA
"1391","FT","PRIV_DEP","F","ED5-8","ES","2005",NA
"1392","FT","PRIV_DEP","F","ED5-8","FI","2005",NA
"1393","FT","PRIV_DEP","F","ED5-8","FR","2005",NA
"1394","FT","PRIV_DEP","F","ED5-8","HR","2005",NA
"1395","FT","PRIV_DEP","F","ED5-8","HU","2005",NA
"1396","FT","PRIV_DEP","F","ED5-8","IE","2005",NA
"1397","FT","PRIV_DEP","F","ED5-8","IS","2005",NA
"1398","FT","PRIV_DEP","F","ED5-8","IT","2005",NA
"1399","FT","PRIV_DEP","F","ED5-8","LI","2005",NA
"1400","FT","PRIV_DEP","F","ED5-8","LT","2005",NA
"1401","FT","PRIV_DEP","F","ED5-8","LU","2005",NA
"1402","FT","PRIV_DEP","F","ED5-8","LV","2005",NA
"1403","FT","PRIV_DEP","F","ED5-8","ME","2005",NA
"1404","FT","PRIV_DEP","F","ED5-8","MK","2005",NA
"1405","FT","PRIV_DEP","F","ED5-8","MT","2005",NA
"1406","FT","PRIV_DEP","F","ED5-8","NL","2005",NA
"1407","FT","PRIV_DEP","F","ED5-8","NO","2005",NA
"1408","FT","PRIV_DEP","F","ED5-8","PL","2005",NA
"1409","FT","PRIV_DEP","F","ED5-8","PT","2005",NA
"1410","FT","PRIV_DEP","F","ED5-8","RO","2005",NA
"1411","FT","PRIV_DEP","F","ED5-8","RS","2005",NA
"1412","FT","PRIV_DEP","F","ED5-8","SE","2005",NA
"1413","FT","PRIV_DEP","F","ED5-8","SI","2005",NA
"1414","FT","PRIV_DEP","F","ED5-8","SK","2005",NA
"1415","FT","PRIV_DEP","F","ED5-8","TR","2005",NA
"1416","FT","PRIV_DEP","F","ED5-8","UK","2005",NA
"1417","FT","PRIV_DEP","F","ED54","AT","2005",NA
"1418","FT","PRIV_DEP","F","ED54","BE","2005",NA
"1419","FT","PRIV_DEP","F","ED54","BG","2005",NA
"1420","FT","PRIV_DEP","F","ED54","CH","2005",NA
"1421","FT","PRIV_DEP","F","ED54","CY","2005",NA
"1422","FT","PRIV_DEP","F","ED54","CZ","2005",NA
"1423","FT","PRIV_DEP","F","ED54","DE","2005",NA
"1424","FT","PRIV_DEP","F","ED54","DK","2005",NA
"1425","FT","PRIV_DEP","F","ED54","EE","2005",NA
"1426","FT","PRIV_DEP","F","ED54","EL","2005",NA
"1427","FT","PRIV_DEP","F","ED54","ES","2005",NA
"1430","FT","PRIV_DEP","F","ED54","FI","2005",NA
"1431","FT","PRIV_DEP","F","ED54","FR","2005",NA
"1432","FT","PRIV_DEP","F","ED54","HR","2005",NA
"1433","FT","PRIV_DEP","F","ED54","HU","2005",NA
"1434","FT","PRIV_DEP","F","ED54","IE","2005",NA
"1435","FT","PRIV_DEP","F","ED54","IS","2005",NA
"1436","FT","PRIV_DEP","F","ED54","IT","2005",NA
"1437","FT","PRIV_DEP","F","ED54","LI","2005",NA
"1438","FT","PRIV_DEP","F","ED54","LT","2005",NA
"1439","FT","PRIV_DEP","F","ED54","LU","2005",NA
"1440","FT","PRIV_DEP","F","ED54","LV","2005",NA
"1441","FT","PRIV_DEP","F","ED54","ME","2005",NA
"1442","FT","PRIV_DEP","F","ED54","MK","2005",NA
"1443","FT","PRIV_DEP","F","ED54","MT","2005",NA
"1444","FT","PRIV_DEP","F","ED54","NL","2005",NA
"1445","FT","PRIV_DEP","F","ED54","NO","2005",NA
"1446","FT","PRIV_DEP","F","ED54","PL","2005",NA
"1447","FT","PRIV_DEP","F","ED54","PT","2005",NA
"1448","FT","PRIV_DEP","F","ED54","RO","2005",NA
"1449","FT","PRIV_DEP","F","ED54","RS","2005",NA
"1450","FT","PRIV_DEP","F","ED54","SE","2005",NA
"1451","FT","PRIV_DEP","F","ED54","SI","2005",NA
"1452","FT","PRIV_DEP","F","ED54","SK","2005",NA
"1453","FT","PRIV_DEP","F","ED54","TR","2005",NA
"1454","FT","PRIV_DEP","F","ED54","UK","2005",NA
"1455","FT","PRIV_DEP","F","ED55","AT","2005",NA
"1456","FT","PRIV_DEP","F","ED55","BE","2005",NA
"1457","FT","PRIV_DEP","F","ED55","BG","2005",NA
"1458","FT","PRIV_DEP","F","ED55","CH","2005",NA
"1459","FT","PRIV_DEP","F","ED55","CY","2005",NA
"1460","FT","PRIV_DEP","F","ED55","CZ","2005",NA
"1461","FT","PRIV_DEP","F","ED55","DE","2005",NA
"1462","FT","PRIV_DEP","F","ED55","DK","2005",NA
"1463","FT","PRIV_DEP","F","ED55","EE","2005",NA
"1464","FT","PRIV_DEP","F","ED55","EL","2005",NA
"1465","FT","PRIV_DEP","F","ED55","ES","2005",NA
"1466","FT","PRIV_DEP","F","ED55","FI","2005",NA
"1467","FT","PRIV_DEP","F","ED55","FR","2005",NA
"1468","FT","PRIV_DEP","F","ED55","HR","2005",NA
"1469","FT","PRIV_DEP","F","ED55","HU","2005",NA
"1470","FT","PRIV_DEP","F","ED55","IE","2005",NA
"1471","FT","PRIV_DEP","F","ED55","IS","2005",NA
"1472","FT","PRIV_DEP","F","ED55","IT","2005",NA
"1473","FT","PRIV_DEP","F","ED55","LI","2005",NA
"1474","FT","PRIV_DEP","F","ED55","LT","2005",NA
"1475","FT","PRIV_DEP","F","ED55","LU","2005",NA
"1476","FT","PRIV_DEP","F","ED55","LV","2005",NA
"1477","FT","PRIV_DEP","F","ED55","ME","2005",NA
"1478","FT","PRIV_DEP","F","ED55","MK","2005",NA
"1479","FT","PRIV_DEP","F","ED55","MT","2005",NA
"1480","FT","PRIV_DEP","F","ED55","NL","2005",NA
"1481","FT","PRIV_DEP","F","ED55","NO","2005",NA
"1482","FT","PRIV_DEP","F","ED55","PL","2005",NA
"1483","FT","PRIV_DEP","F","ED55","PT","2005",NA
"1484","FT","PRIV_DEP","F","ED55","RO","2005",NA
"1485","FT","PRIV_DEP","F","ED55","RS","2005",NA
"1486","FT","PRIV_DEP","F","ED55","SE","2005",NA
"1487","FT","PRIV_DEP","F","ED55","SI","2005",NA
"1488","FT","PRIV_DEP","F","ED55","SK","2005",NA
"1489","FT","PRIV_DEP","F","ED55","TR","2005",NA
"1490","FT","PRIV_DEP","F","ED55","UK","2005",NA
"1491","FT","PRIV_DEP","F","ED5SW","AT","2005",NA
"1492","FT","PRIV_DEP","F","ED5SW","BE","2005",NA
"1493","FT","PRIV_DEP","F","ED5SW","BG","2005",NA
